Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,2021/6/26,2021,6,26,,26,,18.6,,22.3,,0,,4.3,,,,,,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/6/27,2021,6,27,,29.1,,20.7,,24.9,,0,,6.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/6/28,2021,6,28,,32.6,,21.9,,27.2,,0,,9.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/6/29,2021,6,29,,30.1,,20.5,,25.3,,0,,7.3,,,,,,25,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/6/30,2021,6,30,,28.7,,20.1,,24.4,,0,,6.4,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/1,2021,7,1,,25.5,,17.6,,21.6,,0,,3.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/2,2021,7,2,,24.7,,16.6,,20.7,,0,,2.7,,,,,,5.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/3,2021,7,3,,24.6,,15.4,,20,,0,,2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/4,2021,7,4,,24,,17.4,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/5,2021,7,5,,29.3,,18.9,,24.1,,0,,6.1,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/6,2021,7,6,,33.2,,24.1,,28.6,,0,,10.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/7,2021,7,7,,25.1,,16.3,,20.7,,0,,2.7,,,,,,5.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/8,2021,7,8,,18.9,,15.5,,17.2,,0.8,,0,,,,,,26.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/9,2021,7,9,,20.1,,17,,18.6,,0,,0.6,,,,,,1.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/10,2021,7,10,,24.4,,14.6,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/11,2021,7,11,,20.9,,18.1,,19.5,,0,,1.5,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/12,2021,7,12,,24.2,,19.7,,21.9,,0,,3.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/13,2021,7,13,,26.7,,20.5,,23.6,,0,,5.6,,,,,,6.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/14,2021,7,14,,28.5,,20.4,,24.5,,0,,6.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/15,2021,7,15,,28.3,,19.8,,24,,0,,6,,,,,,9.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/16,2021,7,16,,24.1,,18.5,,21.3,,0,,3.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/17,2021,7,17,,21.6,,18.9,,20.3,,0,,2.3,,,,,,4.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/18,2021,7,18,,29.4,,19.2,,24.3,,0,,6.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/19,2021,7,19,,30,,20.4,,25.2,,0,,7.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/20,2021,7,20,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/21,2021,7,21,,25.7,,16.3,,21,,0,,3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/22,2021,7,22,,25.6,,15.8,,20.7,,0,,2.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/23,2021,7,23,,25.5,,15.5,,20.5,,0,,2.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/24,2021,7,24,,23.4,,18,,20.7,,0,,2.7,,,,,,21.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/25,2021,7,25,,30.6,,18,,24.3,,0,,6.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/26,2021,7,26,,29.7,,18.4,,24.1,,0,,6.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/27,2021,7,27,,24.7,,18.7,,21.7,,0,,3.7,,,,,,9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/28,2021,7,28,,23.6,,18.7,,21.2,,0,,3.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/29,2021,7,29,,25.6,,19,,22.3,,0,,4.3,,,,,,12.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/30,2021,7,30,,21.2,,14,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/7/31,2021,7,31,,20.7,,12.9,,16.8,,1.2,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/1,2021,8,1,,22,,15.7,,18.9,,0,,0.9,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/2,2021,8,2,,24.2,,14.3,,19.3,,0,,1.3,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/3,2021,8,3,,26.4,,14.4,,20.4,,0,,2.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/4,2021,8,4,,27.3,,16.6,,22,,0,,4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/5,2021,8,5,,28,,17.5,,22.7,,0,,4.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/6,2021,8,6,,28.6,,18.6,,23.6,,0,,5.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/7,2021,8,7,,27.6,,20.6,,24.1,,0,,6.1,,,,,,1.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/8,2021,8,8,,27.4,,20.7,,24.1,,0,,6.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/9,2021,8,9,,31.6,,22.4,,27,,0,,9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/10,2021,8,10,,27.6,,23.7,,25.7,,0,,7.7,,,,,,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/11,2021,8,11,,31.6,,22.8,,27.2,,0,,9.2,,,,,,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/12,2021,8,12,,29.6,,22.2,,25.9,,0,,7.9,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/13,2021,8,13,,28.8,,20.9,,24.9,,0,,6.9,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/14,2021,8,14,,26.5,,16.6,,21.6,,0,,3.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/15,2021,8,15,,23.7,,14.7,,19.2,,0,,1.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/16,2021,8,16,,24,,17,,20.5,,0,,2.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/17,2021,8,17,,28,,21.6,,24.8,,0,,6.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/18,2021,8,18,,27.4,,21.4,,24.4,,0,,6.4,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/19,2021,8,19,,30.8,,20.6,,25.7,,0,,7.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/20,2021,8,20,,29.8,,19.2,,24.5,,0,,6.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/21,2021,8,21,,29.3,,23.1,,26.2,,0,,8.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/22,2021,8,22,,29.9,,21.6,,25.8,,0,,7.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/23,2021,8,23,,32.3,,22,,27.2,,0,,9.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/24,2021,8,24,,31.1,,20,,25.5,,0,,7.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/25,2021,8,25,,30,,22.9,,26.5,,0,,8.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/26,2021,8,26,,32.7,,22.7,,27.7,,0,,9.7,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/27,2021,8,27,,26.8,,21.9,,24.4,,0,,6.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/28,2021,8,28,,27.2,,20.1,,23.6,,0,,5.6,,,,,,4.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/29,2021,8,29,,30.8,,22,,26.4,,0,,8.4,,,,,,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/30,2021,8,30,,30.2,,20,,25.1,,0,,7.1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/8/31,2021,8,31,,26.9,,18.1,,22.5,,0,,4.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/1,2021,9,1,,25.1,,17.3,,21.2,,0,,3.2,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/2,2021,9,2,,22.4,,13,,17.7,,0.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/3,2021,9,3,,22.6,,13,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/4,2021,9,4,,25,,14,,19.5,,0,,1.5,,,,,,2.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/5,2021,9,5,,27.8,,18.2,,23,,0,,5,,,,,,2.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/6,2021,9,6,,24,,14.4,,19.2,,0,,1.2,,,,,,3.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/7,2021,9,7,,25.3,,13.6,,19.5,,0,,1.5,,,,,,21.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/8,2021,9,8,,26.5,,16.3,,21.4,,0,,3.4,,,,,,19,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/9,2021,9,9,,22.2,,14.8,,18.5,,0,,0.5,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/10,2021,9,10,,23.3,,12.5,,17.9,,0.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/11,2021,9,11,,25.7,,14,,19.8,,0,,1.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/12,2021,9,12,,24.2,,15.6,,19.9,,0,,1.9,,,,,,2.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/13,2021,9,13,,22.4,,13.3,,17.9,,0.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/14,2021,9,14,,25,,16.2,,20.6,,0,,2.6,,,,,,16.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/15,2021,9,15,,22.7,,16.7,,19.7,,0,,1.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/16,2021,9,16,,22.9,,15.9,,19.4,,0,,1.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/17,2021,9,17,,26.2,,16.6,,21.4,,0,,3.4,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/18,2021,9,18,,25.1,,14.3,,19.7,,0,,1.7,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/19,2021,9,19,,21.1,,14.1,,17.6,,0.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/20,2021,9,20,,23.3,,14.7,,19,,0,,1,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/21,2021,9,21,,25.5,,19.3,,22.4,,0,,4.4,,,,,,6.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/22,2021,9,22,,19.9,,13,,16.5,,1.5,,0,,,,,,49.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/23,2021,9,23,,18.7,,13.2,,16,,2,,0,,,,,,4.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/24,2021,9,24,,17.3,,11.8,,14.6,,3.4,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/25,2021,9,25,,21,,11,,16,,2,,0,,,,,,3.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/26,2021,9,26,,20.5,,9,,14.7,,3.3,,0,,,,,,3.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/27,2021,9,27,,24.7,,14.3,,19.5,,0,,1.5,,,,,,2.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/28,2021,9,28,,17.4,,10.8,,14.1,,3.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/29,2021,9,29,,20.8,,10.5,,15.6,,2.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/9/30,2021,9,30,,15.9,,9.9,,12.9,,5.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/1,2021,10,1,,18.6,,10.1,,14.3,,3.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/2,2021,10,2,,24.4,,13.5,,19,,0,,1,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/3,2021,10,3,,19.4,,15.3,,17.4,,0.6,,0,,,,,,22.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/4,2021,10,4,,16.2,,14.6,,15.4,,2.6,,0,,,,,,4.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/5,2021,10,5,,18.5,,14.8,,16.7,,1.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/6,2021,10,6,,18,,15.1,,16.5,,1.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/7,2021,10,7,,19.7,,16,,17.8,,0.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/8,2021,10,8,,19.8,,16.1,,17.9,,0.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/9,2021,10,9,,19.9,,17.4,,18.7,,0,,0.7,,,,,,7.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/10,2021,10,10,,20.5,,16.6,,18.6,,0,,0.6,,,,,,8.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/11,2021,10,11,,22.1,,17,,19.6,,0,,1.6,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/12,2021,10,12,,22.1,,16.8,,19.5,,0,,1.5,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/13,2021,10,13,,21.6,,16,,18.8,,0,,0.8,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/14,2021,10,14,,21.6,,14.8,,18.2,,0,,0.2,,,,,,1.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/15,2021,10,15,,19.8,,14.8,,17.3,,0.7,,0,,,,,,20.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/16,2021,10,16,,15.4,,10.3,,12.9,,5.1,,0,,,,,,1.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/17,2021,10,17,,15.2,,9.4,,12.3,,5.7,,0,,,,,,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/18,2021,10,18,,13.4,,6.3,,9.9,,8.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/19,2021,10,19,,21.1,,5.9,,13.5,,4.5,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/20,2021,10,20,,18.2,,11.9,,15,,3,,0,,,,,,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/21,2021,10,21,,17.2,,9.4,,13.3,,4.7,,0,,,,,,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/22,2021,10,22,,9.5,,5.1,,7.3,,10.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/23,2021,10,23,,10,,4.6,,7.3,,10.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/24,2021,10,24,,13.1,,5.3,,9.2,,8.8,,0,,,,,,1.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/25,2021,10,25,,9.5,,5.4,,7.4,,10.6,,0,,,,,,18.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/26,2021,10,26,,9.5,,5.3,,7.4,,10.6,,0,,,,,,6.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/27,2021,10,27,,16.7,,9,,12.8,,5.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/28,2021,10,28,,10.8,,7.6,,9.2,,8.8,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/29,2021,10,29,,13.3,,9.1,,11.2,,6.8,,0,,,,,,15.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/30,2021,10,30,,10.1,,8.4,,9.2,,8.8,,0,,,,,,18.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/10/31,2021,10,31,,15.3,,8.1,,11.7,,6.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/1,2021,11,1,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/2,2021,11,2,,9.2,,2.8,,6,,12,,0,,,,,,0.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/3,2021,11,3,,7.9,,1.4,,4.6,,13.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/4,2021,11,4,,8.8,,1.3,,5.1,,12.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/5,2021,11,5,,10,,0,,5,,13,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/6,2021,11,6,,11.6,,2,,6.8,,11.2,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/7,2021,11,7,,16.2,,4.4,,10.3,,7.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/8,2021,11,8,,17.3,,6,,11.6,,6.4,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/9,2021,11,9,,14.9,,8.4,,11.7,,6.3,,0,,,,,,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/10,2021,11,10,,13.2,,4.1,,8.7,,9.3,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/11,2021,11,11,,13,,7,,10,,8,,0,,,,,,0.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/12,2021,11,12,,13.1,,6.4,,9.8,,8.2,,0,,,,,,3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/13,2021,11,13,,7.8,,4,,5.9,,12.1,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/14,2021,11,14,,5.6,,2,,3.8,,14.2,,0,,,,,,9.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/15,2021,11,15,,5.9,,1.3,,3.6,,14.4,,0,,,,,,0.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/16,2021,11,16,,,M,,M,,M,,M,,M,,,,,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/17,2021,11,17,,16.1,,3.6,,9.8,,8.2,,0,,,,,,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/18,2021,11,18,,14.5,,2.4,,8.5,,9.5,,0,,,,,,0.2,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/19,2021,11,19,,6.4,,1.6,,4,,14,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/20,2021,11,20,,6.8,,1.5,,4.2,,13.8,,0,,,,,,0.3,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/21,2021,11,21,,8.6,,2.5,,5.6,,12.4,,0,,,,,,3.4,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/22,2021,11,22,,4.9,,-0.9,,2,,16,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/23,2021,11,23,,4,,-1.9,,1,,17,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/24,2021,11,24,,8,,-1.1,,3.5,,14.5,,0,,,,,,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/25,2021,11,25,,7.6,,4.8,,6.2,,11.8,,0,,,,,,9,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/26,2021,11,26,,4.8,,-1.8,,1.5,,16.5,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/27,2021,11,27,,1.5,,-3.2,,-0.8,,18.8,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/28,2021,11,28,,-0.1,,-2.8,,-1.4,,19.4,,0,,,,,,7.8,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/29,2021,11,29,,1.1,,-4.6,,-1.8,,19.8,,0,,,,,,1.3,,9,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/11/30,2021,11,30,,3.7,,-2.1,,0.8,,17.2,,0,,,,,,1.6,,6,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/1,2021,12,1,,5.8,,1.7,,3.8,,14.2,,0,,,,,,0,,3,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/2,2021,12,2,,10.8,,2.5,,6.7,,11.3,,0,,,,,,0.7,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/3,2021,12,3,,2.6,,0.5,,1.5,,16.5,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/4,2021,12,4,,5.5,,0.7,,3.1,,14.9,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/5,2021,12,5,,4.8,,-0.2,,2.3,,15.7,,0,,,,,,14.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/6,2021,12,6,,10.3,,-0.9,,4.7,,13.3,,0,,,,,,2.5,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/7,2021,12,7,,-0.7,,-5,,-2.9,,20.9,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/8,2021,12,8,,-1,,-5.2,,-3.1,,21.1,,0,,,,,,2,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/9,2021,12,9,,2.2,,-4.3,,-1.1,,19.1,,0,,,,,,1.6,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/10,2021,12,10,,6.3,,2.2,,4.2,,13.8,,0,,,,,,0,,1,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/11,2021,12,11,,16,,2.7,,9.3,,8.7,,0,,,,,,16.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/12,2021,12,12,,7.2,,0.7,,4,,14,,0,,,,,,0.3,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/13,2021,12,13,,9.8,,3.8,,6.8,,11.2,,0,,,,,,0,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/14,2021,12,14,,6.3,,2.3,,4.3,,13.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/15,2021,12,15,,11.9,,4.2,,8.1,,9.9,,0,,,,,,1,,0,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/16,2021,12,16,,15.2,,5.5,,10.3,,7.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/17,2021,12,17,,5.9,,0.8,,3.3,,14.7,,0,,,,,,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/18,2021,12,18,,1.4,,-2.9,,-0.8,,18.8,,0,,,,,,8.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/19,2021,12,19,,-2.5,,-5.3,,-3.9,,21.9,,0,,,,,,0,,7,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/20,2021,12,20,,4.2,,-5.3,,-0.6,,18.6,,0,,,,,,0,,5,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/21,2021,12,21,,4.7,,0.4,,2.5,,15.5,,0,,,,,,0,,4,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/22,2021,12,22,,4.6,,-3.3,,0.7,,17.3,,0,,,,,,0.4,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/23,2021,12,23,,0.1,,-4.9,,-2.4,,20.4,,0,,,,,,4.1,,2,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,2021/12/24,2021,12,24,,3.8,,-0.1,,1.9,,16.1,,0,,,,,,0.3,,5,,,M,,M
